,NCT_num,pubmed,PMID,Match,Reason no match
1644,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/29267610/,29267610,,
1645,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/28700753/,28700753,,
1646,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/27716701/,27716701,,
1647,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/15322657/,15322657,,
1648,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/29268379/,29268379,,
1649,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/18488117/,18488117,,
1650,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/8211928/,8211928,,
1651,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/20172909/,20172909,,
1652,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/25028954/,25028954,,
1653,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/22890468/,22890468,,
1654,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/25005361/,25005361,,
1655,NCT03668249,https://pubmed.ncbi.nlm.nih.gov/34882644/,34882644,,
1656,NCT03604731,https://pubmed.ncbi.nlm.nih.gov/28117397/,28117397,,
1657,NCT03604731,https://pubmed.ncbi.nlm.nih.gov/28816846/,28816846,,
1658,NCT03604731,https://pubmed.ncbi.nlm.nih.gov/27867191/,27867191,,
1659,NCT03604731,https://pubmed.ncbi.nlm.nih.gov/26912314/,26912314,,
1660,NCT03604731,https://pubmed.ncbi.nlm.nih.gov/29728790/,29728790,,
1661,NCT03604731,https://pubmed.ncbi.nlm.nih.gov/25697882/,25697882,,
1662,NCT04108598,https://pubmed.ncbi.nlm.nih.gov/32988948/,32988948,,
1663,NCT04357834,https://pubmed.ncbi.nlm.nih.gov/35613417/,35613417,1,
1664,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/16377932/,16377932,,
1665,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/17450511/,17450511,,
1666,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/26665313/,26665313,,
1667,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/29933716/,29933716,,
1668,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/21420064/,21420064,,
1669,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/23708769/,23708769,,
1670,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/21037227/,21037227,,
1671,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/33629410/,33629410,,
1672,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/30878151/,30878151,,
1673,NCT04917653,https://pubmed.ncbi.nlm.nih.gov/31505594/,31505594,,
1674,NCT01363856,https://pubmed.ncbi.nlm.nih.gov/36247749/,36247749,,
1675,NCT01363856,https://pubmed.ncbi.nlm.nih.gov/33982599/,33982599,,
1676,NCT01363856,https://pubmed.ncbi.nlm.nih.gov/33184230/,33184230,,
1677,NCT01363856,https://pubmed.ncbi.nlm.nih.gov/32279621/,32279621,,
1678,NCT01363856,https://pubmed.ncbi.nlm.nih.gov/31526121/,31526121,,
1679,NCT01363856,https://pubmed.ncbi.nlm.nih.gov/22928669/,22928669,1,
1680,NCT02911012,https://pubmed.ncbi.nlm.nih.gov/15383478/,15383478,,
1681,NCT02911012,https://pubmed.ncbi.nlm.nih.gov/18574271/,18574271,,
1682,NCT02911012,https://pubmed.ncbi.nlm.nih.gov/20738765/,20738765,,
1683,NCT02911012,https://pubmed.ncbi.nlm.nih.gov/26288124/,26288124,,
1684,NCT02911012,https://pubmed.ncbi.nlm.nih.gov/18216292/,18216292,,
1685,NCT02911012,https://pubmed.ncbi.nlm.nih.gov/26542425/,26542425,,
1686,NCT02332070,https://pubmed.ncbi.nlm.nih.gov/29408241/,29408241,,
1687,NCT02332070,https://pubmed.ncbi.nlm.nih.gov/22164156/,22164156,,
1688,NCT02332070,https://pubmed.ncbi.nlm.nih.gov/24311708/,24311708,,
1689,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/16616561/,16616561,,
1690,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/11839831/,11839831,,
1691,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/22032660/,22032660,,
1692,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/15589201/,15589201,,
1693,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/19831494/,19831494,,
1694,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/29428346/,29428346,,
1695,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/29482376/,29482376,,
1696,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/31327535/,31327535,,
1697,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/15827927/,15827927,,
1698,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/19818896/,19818896,,
1699,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/20554941/,20554941,,
1700,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/25702208/,25702208,,
1701,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/27689550/,27689550,,
1702,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/7585199/,7585199,,
1703,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/22971966/,22971966,,
1704,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/28771476/,28771476,,
1705,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/28482743/,28482743,,
1706,NCT04495192,https://pubmed.ncbi.nlm.nih.gov/32219851/,32219851,,
1707,NCT02944305,https://pubmed.ncbi.nlm.nih.gov/9416711/,9416711,,
1708,NCT02944305,https://pubmed.ncbi.nlm.nih.gov/11207469/,11207469,,
1709,NCT02944305,https://pubmed.ncbi.nlm.nih.gov/26004598/,26004598,,
1710,NCT02944305,https://pubmed.ncbi.nlm.nih.gov/12553386/,12553386,,
1711,NCT02944305,https://pubmed.ncbi.nlm.nih.gov/15171524/,15171524,,
1712,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/33784484/,33784484,,
1713,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/27243014/,27243014,,
1714,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/24616323/,24616323,,
1715,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/22675548/,22675548,,
1716,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/27384404/,27384404,,
1717,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/23619373/,23619373,,
1718,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/31287038/,31287038,,
1719,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/29551318/,29551318,,
1720,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/30188504/,30188504,,
1721,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/26038806/,26038806,,
1722,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/30995069/,30995069,,
1723,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/11401896/,11401896,,
1724,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/27085385/,27085385,,
1725,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/25712077/,25712077,,
1726,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/28433214/,28433214,,
1727,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/23880052/,23880052,,
1728,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/21998460/,21998460,,
1729,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/25189821/,25189821,,
1730,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/30303395/,30303395,,
1731,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/30072806/,30072806,,
1732,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/25109389/,25109389,,
1733,NCT05235399,https://pubmed.ncbi.nlm.nih.gov/29250515/,29250515,,
1734,NCT03612141,https://pubmed.ncbi.nlm.nih.gov/26402792/,26402792,,
1735,NCT04601415,https://pubmed.ncbi.nlm.nih.gov/31378392/,31378392,,
1736,NCT04601415,https://pubmed.ncbi.nlm.nih.gov/34998740/,34998740,,
1737,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32017661/,32017661,,
1738,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32325282/,32325282,,
1739,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32105637/,32105637,,
1740,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32211963/,32211963,,
1741,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32339082/,32339082,,
1742,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/8844239/,8844239,,
1743,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/30576221/,30576221,,
1744,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/11594172/,11594172,,
1745,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32396163/,32396163,,
1746,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/11723675/,11723675,,
1747,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/28963294/,28963294,,
1748,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/436542/,436542,,
1749,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32053470/,32053470,,
1750,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/30643941/,30643941,,
1751,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32193638/,32193638,,
1752,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32291197/,32291197,,
1753,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/32321656/,32321656,,
1754,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/20637974/,20637974,,
1755,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/22797452/,22797452,,
1756,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/29466596/,29466596,,
1757,NCT04577105,https://pubmed.ncbi.nlm.nih.gov/20738765/,20738765,,
1758,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/30590587/,30590587,,
1759,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/28778282/,28778282,,
1760,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/28228318/,28228318,,
1761,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/26498178/,26498178,,
1762,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/25840428/,25840428,,
1763,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/24777850/,24777850,1,
1764,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/23739218/,23739218,,
1765,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/22633255/,22633255,1,
1766,NCT00821379,https://pubmed.ncbi.nlm.nih.gov/20943702/,20943702,,
1767,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/25919485/,25919485,,
1768,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/19220521/,19220521,,
1769,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/31402765/,31402765,,
1770,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/24106542/,24106542,,
1771,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/21317787/,21317787,,
1772,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/23311549/,23311549,,
1773,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/20370755/,20370755,,
1774,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/11588210/,11588210,,
1775,NCT04680299,https://pubmed.ncbi.nlm.nih.gov/23555796/,23555796,,
1776,NCT05147389,https://pubmed.ncbi.nlm.nih.gov/34508767/,34508767,,
1777,NCT05147389,https://pubmed.ncbi.nlm.nih.gov/32707155/,32707155,,
1778,NCT05147389,https://pubmed.ncbi.nlm.nih.gov/29954008/,29954008,,
1779,NCT05147389,https://pubmed.ncbi.nlm.nih.gov/34478737/,34478737,,
1780,NCT05147389,https://pubmed.ncbi.nlm.nih.gov/32040050/,32040050,,
1781,NCT05147389,https://pubmed.ncbi.nlm.nih.gov/33783691/,33783691,,
1782,NCT04092543,https://pubmed.ncbi.nlm.nih.gov/32849196/,32849196,1,
1783,NCT04565366,https://pubmed.ncbi.nlm.nih.gov/26161519/,26161519,,
1784,NCT04565366,https://pubmed.ncbi.nlm.nih.gov/30496474/,30496474,,
1785,NCT04565366,https://pubmed.ncbi.nlm.nih.gov/32357323/,32357323,,
1786,NCT04565366,https://pubmed.ncbi.nlm.nih.gov/28973360/,28973360,,
1787,NCT04565366,https://pubmed.ncbi.nlm.nih.gov/30923086/,30923086,,
1788,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/27222591/,27222591,,
1789,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/23574971/,23574971,,
1790,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/27682883/,27682883,,
1791,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/26641808/,26641808,,
1792,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/29255121/,29255121,,
1793,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/19762550/,19762550,,
1794,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/23408865/,23408865,,
1795,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/27507859/,27507859,,
1796,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/19023098/,19023098,,
1797,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/26304862/,26304862,,
1798,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/27440003/,27440003,,
1799,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/15364185/,15364185,,
1800,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/28232018/,28232018,,
1801,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/27431356/,27431356,,
1802,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/12788299/,12788299,,
1803,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/17299196/,17299196,,
1804,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/17615182/,17615182,,
1805,NCT04189497,https://pubmed.ncbi.nlm.nih.gov/17090561/,17090561,,
1806,NCT04772807,https://pubmed.ncbi.nlm.nih.gov/31324831/,31324831,,
1807,NCT04772807,https://pubmed.ncbi.nlm.nih.gov/33077727/,33077727,,
1808,NCT04772807,https://pubmed.ncbi.nlm.nih.gov/33530417/,33530417,,
1809,NCT04772807,https://pubmed.ncbi.nlm.nih.gov/33436841/,33436841,,
1810,NCT04273347,https://pubmed.ncbi.nlm.nih.gov/29093266/,29093266,,
1811,NCT04273347,https://pubmed.ncbi.nlm.nih.gov/24583537/,24583537,,
1812,NCT03967652,https://pubmed.ncbi.nlm.nih.gov/28000444/,28000444,,
1813,NCT03967652,https://pubmed.ncbi.nlm.nih.gov/26540569/,26540569,,
1814,NCT03967652,https://pubmed.ncbi.nlm.nih.gov/25159530/,25159530,,
1815,NCT03967652,https://pubmed.ncbi.nlm.nih.gov/24184568/,24184568,,
1816,NCT03967652,https://pubmed.ncbi.nlm.nih.gov/23899275/,23899275,,
1817,NCT03967652,https://pubmed.ncbi.nlm.nih.gov/22888249/,22888249,,
1818,NCT03967652,https://pubmed.ncbi.nlm.nih.gov/23462808/,23462808,,
1819,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/13678872/,13678872,,
1820,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/21249668/,21249668,,
1821,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/16210253/,16210253,,
1822,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/10431864/,10431864,,
1823,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/12511455/,12511455,,
1824,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/10213569/,10213569,,
1825,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/15330343/,15330343,,
1826,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/19452569/,19452569,,
1827,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/18203127/,18203127,,
1828,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/21225900/,21225900,,
1829,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/373811/,373811,,
1830,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/19367167/,19367167,,
1831,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/12909070/,12909070,,
1832,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/21204120/,21204120,,
1833,NCT01609465,https://pubmed.ncbi.nlm.nih.gov/20805624/,20805624,,
1834,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/28437734/,28437734,,
1835,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/15078674/,15078674,,
1836,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/24525390/,24525390,,
1837,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/26605370/,26605370,,
1838,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/18779547/,18779547,,
1839,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/7087063/,7087063,,
1840,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/7580708/,7580708,,
1841,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/12140027/,12140027,,
1842,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/30553900/,30553900,,
1843,NCT05260281,https://pubmed.ncbi.nlm.nih.gov/23494039/,23494039,,
1844,NCT04448340,https://pubmed.ncbi.nlm.nih.gov/33550890/,33550890,1,
1845,NCT00005420,https://pubmed.ncbi.nlm.nih.gov/9108704/,9108704,,
1846,NCT00005420,https://pubmed.ncbi.nlm.nih.gov/7789351/,7789351,,
1847,NCT05202626,https://pubmed.ncbi.nlm.nih.gov/30253801/,30253801,,
1848,NCT05202626,https://pubmed.ncbi.nlm.nih.gov/33393666/,33393666,,
1849,NCT03474003,https://pubmed.ncbi.nlm.nih.gov/34620664/,34620664,1,
1850,NCT03474003,https://pubmed.ncbi.nlm.nih.gov/31530561/,31530561,1,
1851,NCT05096533,https://pubmed.ncbi.nlm.nih.gov/29755006/,29755006,,
1852,NCT05096533,https://pubmed.ncbi.nlm.nih.gov/31012814/,31012814,,
1853,NCT05096533,https://pubmed.ncbi.nlm.nih.gov/31691082/,31691082,,
1854,NCT01166360,https://pubmed.ncbi.nlm.nih.gov/27717384/,27717384,1,
1855,NCT01166360,https://pubmed.ncbi.nlm.nih.gov/23391200/,23391200,1,
1856,NCT01587573,https://pubmed.ncbi.nlm.nih.gov/27411053/,27411053,,
1857,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/258560/,258560,,
1858,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/9741776/,9741776,,
1859,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/17303965/,17303965,,
1860,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/12948790/,12948790,,
1861,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/16915010/,16915010,,
1862,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/10859412/,10859412,,
1863,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/24281786/,24281786,,
1864,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/10479027/,10479027,,
1865,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/16703673/,16703673,,
1866,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/19181570/,19181570,,
1867,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/16487494/,16487494,,
1868,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/19796989/,19796989,,
1869,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/19622138/,19622138,,
1870,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/23213492/,23213492,,
1871,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/24468878/,24468878,,
1872,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/21040571/,21040571,,
1873,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/28268485/,28268485,,
1874,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/18269986/,18269986,,
1875,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/17390982/,17390982,,
1876,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/18701381/,18701381,,
1877,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/25213349/,25213349,,
1878,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/23684127/,23684127,,
1879,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/16178024/,16178024,,
1880,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/46957/,46957,,
1881,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/26390448/,26390448,,
1882,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/28333643/,28333643,,
1883,NCT03826407,https://pubmed.ncbi.nlm.nih.gov/31320356/,31320356,,
1884,NCT05023564,https://pubmed.ncbi.nlm.nih.gov/29653606/,29653606,,
1885,NCT05023564,https://pubmed.ncbi.nlm.nih.gov/27068280/,27068280,,
1886,NCT05023564,https://pubmed.ncbi.nlm.nih.gov/25030513/,25030513,,
1887,NCT05023564,https://pubmed.ncbi.nlm.nih.gov/11708987/,11708987,,
1888,NCT05023564,https://pubmed.ncbi.nlm.nih.gov/29055814/,29055814,,
1889,NCT03247049,https://pubmed.ncbi.nlm.nih.gov/27113062/,27113062,,
1890,NCT03247049,https://pubmed.ncbi.nlm.nih.gov/33546615/,33546615,,
1891,NCT03247049,https://pubmed.ncbi.nlm.nih.gov/31879838/,31879838,1,
1892,NCT04991779,https://pubmed.ncbi.nlm.nih.gov/30472660/,30472660,0,
1893,NCT04991779,https://pubmed.ncbi.nlm.nih.gov/22146359/,22146359,,
1894,NCT04991779,https://pubmed.ncbi.nlm.nih.gov/33323492/,33323492,,
1895,NCT03474341,https://pubmed.ncbi.nlm.nih.gov/30342494/,30342494,,
1896,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/26613689/,26613689,,
1897,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/23369797/,23369797,,
1898,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/24626238/,24626238,,
1899,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/15293621/,15293621,,
1900,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/29491245/,29491245,,
1901,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/29698412/,29698412,,
1902,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/27293852/,27293852,,
1903,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/30697421/,30697421,,
1904,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/28690643/,28690643,,
1905,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/15561835/,15561835,,
1906,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/21526943/,21526943,,
1907,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/23716043/,23716043,,
1908,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/29268385/,29268385,,
1909,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/28592978/,28592978,,
1910,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/22701675/,22701675,,
1911,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/23279613/,23279613,,
1912,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/22209916/,22209916,,
1913,NCT04126304,https://pubmed.ncbi.nlm.nih.gov/29071854/,29071854,,
1914,NCT04755959,https://pubmed.ncbi.nlm.nih.gov/1985385/,1985385,,
1915,NCT04755959,https://pubmed.ncbi.nlm.nih.gov/2407959/,2407959,,
1916,NCT04755959,https://pubmed.ncbi.nlm.nih.gov/15126928/,15126928,,
1917,NCT04755959,https://pubmed.ncbi.nlm.nih.gov/32063574/,32063574,,
1918,NCT05099627,https://pubmed.ncbi.nlm.nih.gov/17204884/,17204884,,
1919,NCT05099627,https://pubmed.ncbi.nlm.nih.gov/30922901/,30922901,,
1920,NCT05099627,https://pubmed.ncbi.nlm.nih.gov/30947300/,30947300,,
1921,NCT05099627,https://pubmed.ncbi.nlm.nih.gov/34006910/,34006910,,
1922,NCT03692936,https://pubmed.ncbi.nlm.nih.gov/35391840/,35391840,,
1923,NCT03692936,https://pubmed.ncbi.nlm.nih.gov/34974364/,34974364,,
1924,NCT02929641,https://pubmed.ncbi.nlm.nih.gov/23871094/,23871094,,
1925,NCT02929641,https://pubmed.ncbi.nlm.nih.gov/24373000/,24373000,,
1926,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/28874525/,28874525,,
1927,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/31036707/,31036707,,
1928,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/25232064/,25232064,,
1929,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/29971397/,29971397,,
1930,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/17942871/,17942871,,
1931,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/30489433/,30489433,,
1932,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/24923728/,24923728,,
1933,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/28887646/,28887646,,
1934,NCT05236855,https://pubmed.ncbi.nlm.nih.gov/32122974/,32122974,,
1935,NCT01161381,https://pubmed.ncbi.nlm.nih.gov/19964987/,19964987,,
1936,NCT01161381,https://pubmed.ncbi.nlm.nih.gov/26937681/,26937681,1,
1937,NCT03709589,https://pubmed.ncbi.nlm.nih.gov/26865981/,26865981,,
1938,NCT03709589,https://pubmed.ncbi.nlm.nih.gov/27494719/,27494719,,
1939,NCT03709589,https://pubmed.ncbi.nlm.nih.gov/26986466/,26986466,,
1940,NCT03709589,https://pubmed.ncbi.nlm.nih.gov/25846353/,25846353,,
1941,NCT04666662,https://pubmed.ncbi.nlm.nih.gov/34215317/,34215317,,
1942,NCT04383457,https://pubmed.ncbi.nlm.nih.gov/35651319/,35651319,,
1943,NCT02573532,https://pubmed.ncbi.nlm.nih.gov/35292719/,35292719,,
1944,NCT02573532,https://pubmed.ncbi.nlm.nih.gov/34330416/,34330416,1,
1945,NCT02573532,https://pubmed.ncbi.nlm.nih.gov/33620378/,33620378,,
1946,NCT02573532,https://pubmed.ncbi.nlm.nih.gov/33081973/,33081973,1,
1947,NCT02573532,https://pubmed.ncbi.nlm.nih.gov/33059838/,33059838,,
1948,NCT02573532,https://pubmed.ncbi.nlm.nih.gov/30541757/,30541757,,
1949,NCT02573532,https://pubmed.ncbi.nlm.nih.gov/29203498/,29203498,,
1950,NCT01582763,https://pubmed.ncbi.nlm.nih.gov/34937789/,34937789,,
1951,NCT01582763,https://pubmed.ncbi.nlm.nih.gov/28406555/,28406555,,
1952,NCT01617395,https://pubmed.ncbi.nlm.nih.gov/11754673/,11754673,,
1953,NCT01617395,https://pubmed.ncbi.nlm.nih.gov/16554529/,16554529,,
1954,NCT01617395,https://pubmed.ncbi.nlm.nih.gov/3070342/,3070342,,
1955,NCT04240652,https://pubmed.ncbi.nlm.nih.gov/33087340/,33087340,1,
1956,NCT01247480,https://pubmed.ncbi.nlm.nih.gov/19580427/,19580427,,
1957,NCT01247480,https://pubmed.ncbi.nlm.nih.gov/15721472/,15721472,,
1958,NCT04780373,https://pubmed.ncbi.nlm.nih.gov/34637082/,34637082,,
1959,NCT01970969,https://pubmed.ncbi.nlm.nih.gov/29534064/,29534064,1,
1960,NCT01987921,https://pubmed.ncbi.nlm.nih.gov/25882434/,25882434,,
1961,NCT01987921,https://pubmed.ncbi.nlm.nih.gov/26719818/,26719818,,
1962,NCT01987921,https://pubmed.ncbi.nlm.nih.gov/34331019/,34331019,,
1963,NCT01987921,https://pubmed.ncbi.nlm.nih.gov/32620676/,32620676,,
1964,NCT01987921,https://pubmed.ncbi.nlm.nih.gov/27959707/,27959707,,
1965,NCT01802398,https://pubmed.ncbi.nlm.nih.gov/33504514/,33504514,1,
1966,NCT01802398,https://pubmed.ncbi.nlm.nih.gov/31668571/,31668571,1,
1967,NCT01802398,https://pubmed.ncbi.nlm.nih.gov/31080027/,31080027,,
